"id","otel_ad","fiyat","imageURL","score","fiyat_araligi","bolge","hava_alanina_uzakligi","denize_uzakligi","plaj","iskele","a_la_carte_restoran","asansor","acik_restoran","kapali_restoran","acik_havuz","kapali_havuz","bedensel_engelli_odasi","bar","su_kaydiragi","balo_salonu","kuafor","otopark","market","sauna","doktor","beach_voley","fitness","canli_eglence","wireless_internet","animasyon","sorf","parasut","arac_kiralama","kano","spa","masaj","masa_tenisi","cocuk_havuzu","cocuk_parki"
159,Club Hotel Mirabell Alanya,"24.834,56 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01354/1050X700/tsr01354638549926325031337.jpg,"8","23000-25000",Antalya - Alanya-Konaklı ,"120 km, Antalya ","50 - 100 Metre Arası",Özel Plaj,Var,"0","1","1","1","2","0","0","5","1","0","1","1","1","1","1","0","1","0","1","1","0","0","1","0","0","1","1","1","1"
197,Peramis Hotel Spa,"17.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12590/1050X700/tsr12590637989477507704839.jpg,,"17000-19000",Antalya - Lara ,"10 km, Antalya ","500 - 600 Metre Arası",Halk Plajı,Yok,"0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0"
262,Atrium Hotel Bodrum,"22.866,65 TL",https://cdn.tatilsepeti.com/Files/TesisResim/08299/tsr08299636657990315406108.jpg,"7,9","21000-23000",Bodrum - Bodrum Merkez ,"35 km, Milas ","100 - 200 Metre Arası",Halk Plajı,Yok,"1","0","1","1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
144,Ambrosia Hotel,"37.800,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02969/1050X700/tsr02969638497490981386701.jpg,"8,8",+33000,Bodrum - Bitez ,"45 km, Bodrum Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"1","0","1","1","1","0","0","3","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","0"
243,Uk Hotel Kiriş,"35.748,93 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12004/1050X700/tsr12004638476744057586193.jpg,,+33000,Antalya - Kemer-Kiriş ,"No Info km, No Info","200 - 300 Metre Arası",Halk Plajı,Yok,"0","0","1","0","1","0","0","0","1","0","0","1","0","1","1","0","1","1","1","0","0","0","0","0","1","1","1","1","1"
83,Golden Key Bördübet,"112.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00470/1050X700/tsr00470637838303812094523.jpg,"9,8",+33000,Marmaris - Bördübet ,"125 km, DalamanHA","500 - 600 Metre Arası",Özel Plaj,Var,"2","0","2","0","1","0","0","4","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","1","0","1","1","0","0"
88,Alaçatı Aura Plus Otel,"40.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10782/1050X700/tsr10782637528853261320650.jpg,"8,5",+33000,Çeşme - Alaçatı ,"85 km, Adnan Menderes ","750 Metre ve Üzeri",Yok,Yok,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
14,Hotel Turan Prince,"65.016,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04761/1050X700/tsr04761638376447493351461.jpg,"8",+33000,Antalya - Side ,"55 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"3","1","1","1","3","1","0","11","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1"
15,Juju Premier Palace (Ex. Amara Premier Palace),"88.506,25 TL",,"",+33000,"","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
58,Mysea Hotels İncekum,"40.950,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06831/1050X700/tsr06831637902087576966583.jpg,"6,7",+33000,Antalya - Alanya-Türkler ,"100 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"0","1","1","1","1","1","1","2","1","0","1","1","0","1","1","1","1","1","1","1","0","0","0","0","0","1","1","1","1"
198,Point Beach,"34.815,72 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12092/1050X700/tsr12092638246008653240330.jpg,"7",+33000,Marmaris - Merkez ,"95 km, Dalaman HA ",Denize Sıfır,Özel Plaj,Yok,"0","1","1","1","1","1","0","1","0","0","1","0","0","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0"
160,Holiday Inn Antalya Lara,"32.045,18 TL",https://cdn.tatilsepeti.com/Files/TesisResim/06705/tsr06705636936123836968764.jpg,"9,2","29000-33000",Antalya - Lara-Örnekköy ,"7 km, Antalya HA ","400 - 500 Metre Arası",Özel Plaj,Yok,"1","1","1","1","1","0","1","1","0","0","0","1","1","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0"
85,Provence Mansion Alaçatı,"32.893,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07718/1050X700/tsr07718637611701938730213.jpg,"9,9","29000-33000",Çeşme - Alaçatı ,"90 km, Adnan Menderes HA ",No Info,Yok,Yok,"0","0","1","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
87,My Adress Alaçatı,"31.150,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/04084/tsr04084636657187250369100.jpg,"7","29000-33000",Çeşme - Alaçatı ,"85 km, Adnan Menderes HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
111,Club Marco Polo,"92.820,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00040/1050X700/tsr00040637755346218426513.jpg,"7,9",+33000,Antalya - Kemer-Çamyuva ,"65 km, Antalya HA ",Denize Sıfır,Özel Plaj,Var,"3","0","1","1","6","0","1","4","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1"
129,Robinson Club Pamfilya,"38.675,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01735/1050X700/tsr01735638479273408133121.jpg,"9,1",+33000,Antalya - Side-Titreyengöl ,"70 km, Antalya HA ",Denize Sıfır,Özel Plaj,Var,"1","0","1","1","1","0","1","3","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1"
84,Marmaris Beach Hotel,"37.525,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/07352/tsr07352637043203447035428.jpg,"7,3",+33000,Marmaris - Merkez ,"100 km, Dalaman ",Denize Sıfır,Özel Plaj,Yok,"1","1","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0"
86,Upperhouse Boutique Hotel,"18.300,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/04035/tsr04035635955401373145738.jpg,"8,6","17000-19000",Antalya - Kaş ,"225 km, Antalya ","200 - 300 Metre Arası",Özel Plaj,Var,"0","0","1","1","0","0","0","1","0","0","1","1","1","1","0","0","0","0","1","0","0","1","1","0","1","1","0","0","0"
199,La Mira Otel,"34.000,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/06904/tsr06904636815267747163685.jpg,,+33000,Çeşme - Alaçatı ,"97 km, Adnan Menderes HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
91,Otto Palace Boutique Hotel,"28.215,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12260/1050X700/tsr12260637837989700930998.jpg,,"27000-29000",Antalya - Adrasan ,"No Info km, No Info",No Info,Halk Plajı,Yok,"0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
59,Pırıl Hotel Thermal Beauty Spa,"34.020,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01012/1050X700/tsr01012637908002100524394.jpg,"7,9",+33000,Çeşme - Çeşme Merkez ,"80 km, Adnan Menderes HA ",Uygun Değil,Mavi Bayraklı Özel Plaj,Var,"0","1","1","1","2","1","1","4","0","1","1","1","0","1","1","0","1","0","1","0","0","0","1","0","1","1","1","1","1"
118,Galeri Resort Hotel,"49.151,18 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01900/1050X700/tsr01900638066345604480445.jpg,"7,9",+33000,Antalya - Alanya-Okurcalar ,"90 km, Antalya HA ",Denize Sıfır,Özel Plaj,Var,"4","1","1","1","1","1","1","7","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","0","1","1","1","0"
16,Kempinski Hotel Barbaros Bay,"179.499,60 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01716/1050X700/tsr01716637336162043652800.jpg,"9,6",+33000,Bodrum - Yalıçiftlik ,"38 km, BodrumHA",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"3","1","1","1","1","1","1","2","0","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1"
200,Ni Hotel Lara,"19.995,03 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11579/1050X700/tsr11579637689518624598555.jpg,,"19000-21000",Antalya - Lara ,"15 km, Antalya ","750 Metre ve Üzeri",Yok,Yok,"0","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0"
130,Robinson Çamyuva,"94.278,52 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01736/1050X700/tsr01736638500711491155046.jpg,"8",+33000,Antalya - Kemer-Çamyuva ,"60 km, Antalya HA ",Denize Sıfır,Özel Plaj,Var,"2","0","3","0","1","0","1","4","0","0","1","1","1","1","0","1","1","0","1","1","0","0","1","0","1","1","1","0","0"
89,Cumbalıca Garden Hotel,"42.218,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13180/1050X700/tsr13180638259310321008764.jpg,,+33000,Çeşme - Ilıca ,"No Info km, No Info",No Info,Özel Plaj,Yok,"1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
90,Mekvin Hotels Deniz Feneri Lighthouse +12 Adults Only,"33.763,60 TL",,"",+33000,"","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
202,Beetle House Coffee Hotel,"14.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11497/1050X700/tsr11497637510736809385296.jpg,"9,5","13000-15000",Antalya - Konyaaltı ,"21 km, Antalya HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
92,The Local House Alaçatı,"43.312,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13429/1050X700/tsr13429638306551222353210.jpg,,+33000,Çeşme - Alaçatı ,"67 km, Adnan Menderes ",No Info,Yok,Yok,"1","0","1","1","1","0","0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0"
93,Kuum Hotel +14 Adult Only,"33.250,00 TL",,"",+33000,"","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
201,Sunset Hotel Marmaris,"37.264,65 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10904/1050X700/tsr10904637301809157370896.jpg,,+33000,Marmaris - Siteler ,"95 km, Dalaman ","750 Metre ve Üzeri",Yok,Yok,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
244,A11 Hotel Obaköy,"25.096,89 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11762/1050X700/tsr11762638048196909634869.jpg,"7,1","25000-27000",Antalya - Alanya-Obagöl ,"130 km, Antalya HA ","50 - 100 Metre Arası",Özel Plaj,Var,"0","1","0","1","1","0","0","5","1","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","1","1","1","1"
203,Dores Residence,"40.545,88 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07693/1050X700/tsr07693637437149471304814.jpg,"9",+33000,Marmaris - Turunç ,"120 km, Dalaman ","100 - 200 Metre Arası",Halk Plajı,Yok,"1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
17,Kirman Arycanda De Luxe,"80.850,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00897/1050X700/tsr00897638487745176731246.jpg,"8,5",+33000,Antalya - Alanya-Okurcalar ,"90 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"4","1","1","1","2","1","1","5","1","0","1","1","0","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1"
161,Stella Hotel Kemer,"29.677,49 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07828/1050X700/tsr07828638400667494864843.jpg,"7","29000-31000",Antalya - Kemer-Çamyuva ,"63 km, Antalya HA ","100 - 200 Metre Arası",Özel Plaj,Yok,"0","0","0","1","1","0","0","1","1","0","1","0","0","1","1","0","1","1","1","1","0","0","0","0","1","1","1","1","1"
119,Green Nature Resort Spa,"60.928,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01844/1050X700/tsr01844637439839027532214.jpg,"7,7",+33000,Marmaris - Siteler ,"90 km, Dalaman HA ","400 - 500 Metre Arası",Mavi Bayraklı Halk Plajı,Yok,"1","1","1","1","3","1","1","5","1","0","1","0","1","1","1","0","1","1","1","1","0","0","1","1","1","1","1","1","1"
131,Royal Seginus Hotel,"74.980,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06757/1050X700/tsr06757637874458920111184.jpg,"8,9",+33000,Antalya - Lara-Kundu ,"15 km, Antalya HA ","200 - 300 Metre Arası",Mavi Bayraklı Özel Plaj,Var,"9","1","1","1","6","1","0","9","1","0","1","0","1","1","1","1","1","1","1","0","0","0","1","0","1","1","1","1","1"
95,Sun Pearl Resort Çeşme,"39.504,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13350/1050X700/tsr13350638372122557577698.jpg,,+33000,Çeşme - Çeşme Merkez ,"95 km, Adnan Menderes HA ",Denize Sıfır,Özel Plaj,Var,"1","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
245,Akra V,"33.851,16 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04413/1050X700/tsr04413638560522919064368.jpg,"8,6",+33000,Antalya - Lara ,"15 km, Antalya HA ","300 - 400 Metre Arası",Yok,Yok,"1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","0","0","0","1","0","0","0","1","0","1","0","0","1","1"
205,Golden World Suite Hotel,"25.930,80 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10893/1050X700/tsr10893637235919566051000.jpg,,"25000-27000",Antalya - Konyaaltı ,"26 km, Antalya ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","1","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1"
94,Hotel Berke Ranch Nature,"29.750,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03195/1050X700/tsr03195637820927508501095.jpg,"8,6","29000-31000",Antalya - Kemer-Çamyuva ,"63 km, Antalya HA ","750 Metre ve Üzeri",Özel Plaj,Yok,"1","0","1","1","1","0","0","2","0","0","0","1","1","1","1","1","0","1","1","0","0","0","1","0","1","1","1","0","1"
204,Flamingo Residence,"39.404,33 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06241/1050X700/tsr06241637802623106441462.jpg,,+33000,Antalya - Konyaaltı ,"27 km, Antalya ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1"
162,The Corner Park Hotel,"18.534,88 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03194/1050X700/tsr03194638046210869069412.jpg,"7,5","17000-19000",Antalya - Konyaaltı ,"19 km, Antalya HA ",Denize Sıfır (Aradan Yol Geçiyor),Yok,Yok,"1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1"
146,Balmy Beach Resort Kemer,"21.192,08 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12954/1050X700/tsr12954638224172637152365.jpg,"9,5","21000-23000",Antalya - Kemer ,"40 km, Antalya HA ",Denize Sıfır,Özel Plaj,Yok,"1","0","1","0","1","0","0","3","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
18,Kirman Sidemarin Beach Spa,"77.175,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08061/1050X700/tsr08061638489420402270650.jpg,"8,8",+33000,Antalya - Side ,"60 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"4","1","1","1","1","1","0","8","1","0","1","0","0","1","1","1","1","1","0","1","0","0","1","0","1","1","1","1","1"
163,Ramitos Hotel Turunç,"45.500,86 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13316/1050X700/tsr13316638255500036377478.jpg,,+33000,Marmaris - Turunç ,"120 km, Dalaman HA ","750 Metre ve Üzeri",Özel Plaj,Yok,"1","1","1","1","1","0","0","2","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0"
145,Aqı Hydros Club,"48.965,85 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01572/1050X700/tsr01572638359272731136001.jpg,"8,9",+33000,Antalya - Kemer-Merkez ,"65 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"3","1","0","1","2","1","0","2","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
263,Britannia Hotel,"13.300,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02996/1050X700/tsr02996637176327050666902.jpg,,"13000-15000",Antalya - Kemer-Merkez ,"55 km, Antalya HA ","100 - 200 Metre Arası",Halk Plajı,Yok,"0","0","1","1","1","0","0","1","0","0","0","1","0","0","1","0","0","1","1","1","0","0","1","0","0","0","1","1","1"
206,İrem Garden Hotel,"31.625,91 TL",https://cdn.tatilsepeti.com/Files/TesisResim/07774/tsr07774637044886415914054.jpg,"7,3","29000-33000",Antalya - Side ,"65 km, Antalya HA ","600 - 750 Metre Arası",Özel Plaj,Yok,"1","0","1","1","1","0","0","2","1","0","1","1","1","1","1","1","0","0","1","0","0","1","1","0","1","1","1","1","1"
246,Blue Diamond Alya Hotel,"44.176,44 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05080/1050X700/tsr05080638149117499338306.jpg,"8,8",+33000,Antalya - Alanya ,"125 km, Antalya HA ",Denize Sıfır (Aradan Yol Geçiyor),Özel Plaj,Yok,"0","1","1","1","2","0","1","2","1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","1","1","1","0"
264,Cihantürk Hotel,"19.530,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03335/1050X700/tsr03335637120113935325750.jpg,"8,2","19000-21000",Marmaris - Siteler ,"90 km, Dalaman HA ","50 Metreye Kadar",Halk Plajı,Var,"0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
164,Rammos Managed By Dedeman,"58.476,60 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12314/1050X700/tsr12314638100649450862258.jpg,,+33000,Bodrum - Turgutreis ,"53 km, Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"2","1","1","0","1","0","1","1","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0"
207,Arya Apart,"15.103,27 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13020/1050X700/tsr13020638385006499349568.jpg,,"15000-17000",Antalya - Lara ,"10 km, Antalya ","600 - 750 Metre Arası",Özel Plaj,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
147,Bilem Hotel Beach Spa,"55.177,32 TL",https://cdn.tatilsepeti.com/Files/TesisResim/02196/tsr02196637054467859405862.jpg,"8,6",+33000,Antalya - Lara ,"16 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"0","1","1","1","1","1","1","4","0","0","1","1","0","1","1","0","1","0","1","0","0","0","1","0","1","1","0","1","0"
165,Saint Star Kemer (Adult Only),"63.360,00 TL",,"",+33000,"","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
19,Kirman Sidera Luxury Spa,"73.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00377/1050X700/tsr00377638479265824794893.jpg,"8,8",+33000,Antalya - Alanya-Okurcalar ,"90 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"5","1","1","1","2","1","1","5","1","0","1","1","0","1","1","1","1","1","0","1","0","0","1","0","1","1","1","1","1"
120,Hotel Samara,"128.845,82 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00059/1050X700/tsr00059638409947743617394.jpg,"9,2",+33000,Bodrum - Torba ,"27 km, Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"1","0","1","1","1","1","1","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1"
212,Heredot`s House,"13.930,09 TL",https://cdn.tatilsepeti.com/Files/TesisResim/10224/tsr10224637038483772333385.jpg,,"13000-15000",Antalya - Finike ,"115 km, Antalya ","750 Metre ve Üzeri",Yok,Yok,"0","0","1","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
209,Berraksu Hotel,"29.467,90 TL",https://cdn.tatilsepeti.com/Files/TesisResim/08728/tsr08728636848870171801120.jpg,"8,2","29000-31000",Antalya - Antalya Merkez ,"No Info km, No Info",No Info,Yok,Yok,"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
211,Harnup Apart,"28.941,03 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/14094/1050X700/tsr14094638520802576728475.jpg,,"27000-29000",Antalya - Kaş ,"150 km, Dalaman ","50 - 100 Metre Arası",Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
213,Deruni Ilıca Otel,"34.900,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11103/1050X700/tsr11103637293935084219354.jpg,,+33000,Çeşme - Alaçatı ,"80 km, Adnan Menderes ","600 - 750 Metre Arası",Yok,Yok,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
208,Bella Rose Apart Hotel,"15.666,63 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13602/1050X700/tsr13602638372959084455137.jpg,,"15000-17000",Antalya - Alanya ,"35 km, Antalya ","400 - 500 Metre Arası",Mavi Bayraklı Halk Plajı,Yok,"0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
148,Blue Fish Hotel,"26.335,07 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00805/1050X700/tsr00805638324710051306591.jpg,"7,5","25000-27000",Antalya - Alanya-Konaklı ,"118 km, Antalya HA ","50 - 100 Metre Arası",Özel Plaj,Var,"0","1","1","1","1","0","0","4","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","1","1","1","1"
210,Bodrum Residence Hotel Turgutreis,"69.300,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/14051/1050X700/tsr14051638521444212738877.jpg,,+33000,Bodrum - Turgutreis ,"45 km, Milas ",Denize Sıfır,Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
166,Seagull Hotel,"35.910,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06976/1050X700/tsr06976637535775598395208.jpg,,+33000,Antalya - Kemer ,"40 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"1","0","1","1","2","1","0","1","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","1","1","1","1","1"
20,La Blanche Island Bodrum,"117.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04334/1050X700/tsr04334638502440832270082.jpg,"8,1",+33000,Bodrum - Güvercinlik ,"15 km, Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"5","1","1","1","3","1","1","15","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1"
149,Charm Beach Hotel,"45.668,70 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05313/1050X700/tsr05313637907181766550673.jpg,"7,9",+33000,Bodrum - Turgutreis-Akyarlar ,"58 km, Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"2","1","1","1","1","0","1","3","1","0","1","1","1","1","1","1","1","0","1","1","0","0","0","0","0","1","1","1","0"
214,Devran Pansiyon,"13.387,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/14032/1050X700/tsr14032638521429947677134.jpg,,"13000-15000",Bodrum - Bodrum Merkez ,"31 km, Milas ","200 - 300 Metre Arası",Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
217,Hotel 212,"36.995,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/09638/1050X700/tsr09638637276652781232419.jpg,"8,4",+33000,Antalya - Olimpos ,"95 km, Antalya ","750 Metre ve Üzeri",Halk Plajı,Yok,"1","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
247,Caprice Beach Hotel,"24.416,12 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06498/1050X700/tsr06498638149103811300622.jpg,"6,7","23000-25000",Marmaris - Merkez ,"110 km, Dalaman HA ",Denize Sıfır,Özel Plaj,Yok,"1","0","1","1","1","0","0","0","1","0","1","0","1","1","1","0","1","1","1","1","0","0","0","0","1","1","1","1","0"
167,Sırma Hotel Side,"47.231,10 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13066/1050X700/tsr13066638483391545942566.jpg,,+33000,Antalya - Side-Manavgat ,"54 km, Antalya HA ",No Info,Halk Plajı,Yok,"0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0"
168,Side Golden Rock Hotel Spa +16,"35.402,50 TL",,"",+33000,"","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
216,Halikarnas Pansiyon,"18.270,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/09162/tsr09162636962969943152325.jpeg,"8,4","17000-19000",Bodrum - Bodrum Merkez ,"35 km, Milas ","100 - 200 Metre Arası",Halk Plajı,Yok,"0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
