id,otel_ad,fiyat,imageurl,score,bolge,hava_alanina_uzakligi,denize_uzakligi,plaj,iskele,a_la_carte_restoran,asansor,acik_restoran,kapali_restoran,acik_havuz,kapali_havuz,bedensel_engelli_odasi,bar,su_kaydiragi,balo_salonu,kuafor,otopark,market,sauna,doktor,beach_voley,fitness,canli_eglence,wireless_internet,animasyon,sorf,parasut,arac_kiralama,kano,spa,masaj,masa_tenisi,cocuk_havuzu,cocuk_parki
498,Gündüzler Deluxe Hotel,5601.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/13807/1050X700/tsr13807638449158915849610.jpg,,Antalya Kepez ,17,,-1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
499,Hanbaba Otel,6000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13915/1050X700/tsr13915638480471210385220.jpg,,Bodrum Gümbet ,35,600.0,,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Hayal Fener,6952.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13395/1050X700/tsr13395638284896301810911.jpg,,Antalya Muratpaşa ,8,500.0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Greenport Hotel,5600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/06724/1050X700/tsr06724638125144639115073.jpg,7.2,Bodrum Güvercinlik ,19,0.0,2.0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
111,Trendy Side Beach,11000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01786/1050X700/tsr01786637097774658927616.jpg,9.7,Antalya Side Denizbükü ,65,0.0,2.0,0,2,1,1,1,1,1,1,2,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0
796,Dosi Hotel,12600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02038/1050X700/tsr02038637108907617550612.jpg,7.5,Antalya Side Kumköy ,65,600.0,2.0,0,0,1,1,1,2,0,1,2,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1
504,Liman Pansiyon,14000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13140/1050X700/tsr13140638197590775976722.jpg,,İzmir Seferihisar ,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Hotel Turan Prince,23904.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04761/1050X700/tsr04761638376446869319645.jpg,7.9,Antalya Side ,55,0.0,2.0,1,3,1,1,1,3,1,0,11,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
503,Lara Marine Homes,15989.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/13249/1050X700/tsr13249638276266937429666.jpg,,Antalya Muratpaşa ,9,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Sueno Hotels Deluxe Belek,27000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04892/1050X700/tsr04892638475811736079370.jpg,8.3,Antalya Belek ,30,0.0,2.0,1,6,1,2,2,1,2,1,6,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
273,Çamyuva Beach Hotel,12000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01516/1050X700/tsr01516637121181918627544.jpg,7.8,Antalya Kemer Çamyuva ,50,100.0,2.0,0,0,1,1,1,2,0,1,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
502,Kemer Residence,15294.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/08896/1050X700/tsr08896638075821179116349.jpg,,Antalya Kemer ,41,100.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
373,İbis İzmir Alsancak,12737.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/04089/1050X700/tsr04089637351599123712781.jpg,9.2,İzmir Alsancak ,31,,,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Hotel Golden Sun,16008.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05547/1050X700/tsr05547638416141852532594.jpg,,Antalya Kemer Beldibi ,45,400.0,2.0,0,0,0,1,0,2,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
501,House Of Marmaris,8453.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/13373/1050X700/tsr13373638302197581599211.jpg,,Marmaris Siteler ,95,400.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
374,Kocaman Hotel,4572.0,https://cdn.tatilsepeti.com/Files/TesisResim/02233/tsr02233637054575718704586.gif,7.1,İzmir Konak ,14,750.0,,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
112,Tu Casa Gelidonya Hotel,11588.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/07682/1050X700/tsr07682638180107016337038.jpg,7.8,Antalya Kemer Merkez ,58,200.0,2.0,0,0,0,1,1,2,1,0,4,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1
274,Dionisus Hotel Belek Spa,6000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11166/1050X700/tsr11166638125981110731826.jpg,6.8,Antalya Belek Serik ,18,750.0,2.0,0,0,1,1,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
375,Kristal Beach Hotel,6960.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02411/1050X700/tsr02411637572709492259217.jpg,7.2,Antalya Konyaaltı ,15,,-1.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
505,Maison 48 Apart,6234.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04625/1050X700/tsr04625637236754654429166.jpg,0.7,Bodrum Gümbet ,40,300.0,-1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
174,İncekum Beach Resort,34228.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01346/1050X700/tsr01346638180409443525779.jpg,7.9,Antalya Alanya İncekum ,98,0.0,2.0,1,2,0,2,1,2,1,1,3,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
797,Güvenpark Residence Hotel,11200.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11761/1050X700/tsr11761637648919226596321.jpg,,Antalya Kemer Tekirova ,80,750.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,Trendy Aspendos Beach,28050.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01679/1050X700/tsr01679638502704952316538.jpg,8.1,Antalya Side Gündoğdu ,55,0.0,2.0,0,4,1,1,1,1,1,1,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
233,Sunis Kumköy Beach Resort,50400.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04047/1050X700/tsr04047637246326787596413.jpg,7.2,Antalya Side Kumköy ,60,0.0,2.0,0,6,1,1,1,6,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
506,Mavi Köşk Apart Sığacık,22000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13206/1050X700/tsr13206638218166185019809.jpg,,İzmir Seferihisar ,0,,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Lavin Garden Hotel,6000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/09886/1050X700/tsr09886637911933491605980.jpg,6.7,Antalya Konyaaltı ,0,400.0,-1.0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
508,Nirvana Apart Hotel,14599.2,https://cdn.tatilsepeti.com/Files/TesisResim/07941/tsr07941637045720829398813.jpg,,Antalya Kaş ,188,750.0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
507,New Safir Apart Hotel,9040.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/12373/1050X700/tsr12373637883816433868596.jpg,,Antalya Lara Kundu ,15,400.0,-1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
798,Gvar Apart Hotel,3754.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12180/1050X700/tsr12180637816564430279939.jpg,,Antalya Muratpaşa ,12,400.0,-1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Leslion Luxury Hotel,8318.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/11368/1050X700/tsr11368637419134864427997.jpg,,Antalya Antalya Merkez Muratpaşa ,12,750.0,,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
509,Patara Evleri,10428.0,https://cdn.tatilsepeti.com/Files/TesisResim/02545/tsr02545636891153044810358.jpg,,Antalya Kalkan ,110,750.0,-1.0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
113,Avena Resort Spa Hotel,12467.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/04576/1050X700/tsr04576637824241000824852.jpg,7.5,Antalya Alanya Obagöl ,125,100.0,2.0,0,1,1,1,1,1,0,1,3,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
275,Doubletree By Hilton Alsancak,16200.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03509/1050X700/tsr03509637249773701424941.jpg,0.8,İzmir Alsancak ,12,750.0,,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
175,Modern Saraylar Halal Hotel Spa,15120.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05782/1050X700/tsr05782637347362927570842.jpg,9.1,Antalya Alanya Avsallar ,103,750.0,2.0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
511,Riva Hotel Alsancak,16297.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/07292/1050X700/tsr07292638416087854414857.jpg,8.4,İzmir Alsancak ,12,200.0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
510,Ritim Apart Otel,9009.7,https://cdn.tatilsepeti.com/Files/Images/Tesis/09890/1050X700/tsr09890638505433980760747.jpg,,Bodrum Turgutreis ,45,200.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
799,Hakan Otel Bodrum,5466.8,https://cdn.tatilsepeti.com/Files/TesisResim/08214/tsr08214636843798033660715.jpg,,Bodrum Bitez ,40,,2.0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
276,Doubletree By Hilton Hotel İzmir Airport,16800.0,https://cdn.tatilsepeti.com/Files/TesisResim/06728/tsr06728637038981862941689.jpg,7.8,İzmir Gaziemir ,2,,,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
590,Olympos Village Reluxury Hotel,10846.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11273/1050X700/tsr11273638145687776108401.jpg,0.9,Antalya Olimpos ,85,750.0,-1.0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0
114,Blue Wave Suite Hotel,8160.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03321/1050X700/tsr03321637905362253745838.jpg,7.7,Antalya Alanya Obagöl ,125,400.0,2.0,0,0,1,1,1,2,0,1,4,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
277,Dragut Point South Hotel,8860.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/04291/1050X700/tsr04291637249675914573969.jpg,8.3,Bodrum Turgutreis ,54,0.0,2.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0
184,Akra Hotel,22078.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/04412/1050X700/tsr04412637249689728363448.jpg,0.9,Antalya Lara ,15,0.0,2.0,1,1,1,1,1,3,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0
512,Rodinn Park Hotel,6120.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/08820/1050X700/tsr08820637324989632274969.jpg,,Antalya Konyaaltı ,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Saphir Hotel,23400.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00320/1050X700/tsr00320637299836967997320.jpg,0.8,Antalya Alanya Konaklı ,110,0.0,2.0,1,1,1,1,1,2,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
800,Helios Hotel,19000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/06221/1050X700/tsr06221637336163211424158.jpg,7.7,Antalya Side Kumköy ,65,600.0,2.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
379,Mira Otel Alsancak,10347.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/04444/1050X700/tsr04444637784477851210744.jpg,9.3,İzmir Alsancak ,20,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
278,Elips Royal Hotel,8759.5,https://cdn.tatilsepeti.com/Files/TesisResim/06974/tsr06974637039951578633704.jpg,8.1,Antalya Antalya Merkez Muratpaşa ,10,,,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
378,Mene City Hotel,17240.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/04485/1050X700/tsr04485637353472441771178.jpg,,Antalya Muratpaşa ,9,750.0,-1.0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
516,Sirena Apart Spa,8244.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/12266/1050X700/tsr12266637840702321896095.jpg,,Antalya Konyaaltı Konyaaltı ,0,,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Sardunya Apart,6400.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12313/1050X700/tsr12313637855296809147850.jpg,,Marmaris İçmeler ,110,600.0,-1.0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
380,Mr Crane Hotel,15363.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/06524/1050X700/tsr06524637336955117244373.jpg,7.2,Antalya Kemer Merkez ,55,500.0,2.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
280,Four Points By Sheraton İzmir Otel,16267.6,https://cdn.tatilsepeti.com/Files/TesisResim/07565/tsr07565637044057761507248.jpg,8.3,İzmir Konak ,0,300.0,,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
892,Premier İnn City Hotel Lara,5600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13994/1050X700/tsr13994638505917016556473.jpg,,Antalya Lara ,0,,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
515,Sercan Apart Hotel,27808.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10676/1050X700/tsr10676637156551728471455.jpg,,Antalya Side Kızılot ,79,0.0,2.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,Adalya Art Side Hotel,18017.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/04861/1050X700/tsr04861638382531303213183.jpg,0.9,Antalya Side Evrenseki ,60,300.0,2.0,0,5,1,1,1,1,1,1,5,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
279,Falcon Hotel,22272.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00729/1050X700/tsr00729638147425189702199.jpg,8.2,Antalya Lara ,17,0.0,,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
517,Solt Suites Bodum,9246.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/13515/1050X700/tsr13515638466039063992953.jpg,,Bodrum Turgutreis ,55,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
514,Selenya Butik Apart Otel,7786.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/13993/1050X700/tsr13993638506122001616339.jpg,,Marmaris Merkez ,120,,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Stile Suite Family Hotel,4800.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11167/1050X700/tsr11167637299107094042852.jpg,,Antalya Konyaaltı ,12,600.0,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
801,Hotel Berke Ranch Nature,5680.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/03195/1050X700/tsr03195637820927458739177.jpg,8.5,Antalya Kemer Çamyuva ,63,750.0,2.0,0,1,0,1,1,1,0,0,2,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1
381,Muz Hotel,10924.2,https://cdn.tatilsepeti.com/Files/TesisResim/07382/tsr07382636349391536862740.jpg,0.7,Antalya Alanya ,40,0.0,,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1
281,Fun And Sun Smart Hane Sun,10965.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/06151/1050X700/tsr06151638040272624070953.jpg,7.6,Antalya Side Çolaklı ,55,600.0,2.0,0,0,0,6,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1
185,Algora Halal Hotel,10530.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10692/1050X700/tsr10692638206100488142870.jpg,7.7,Antalya Alanya Konaklı ,113,200.0,2.0,0,0,1,1,1,3,0,1,2,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1
591,Oranj Ranch Hotel,7980.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10566/1050X700/tsr10566638405003593415872.jpg,8.2,Antalya Kemer Çamyuva ,55,750.0,-1.0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1
383,Özcan Beach Hotel,8011.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/00371/1050X700/tsr00371638246637185124278.jpg,6.5,Marmaris Turunç ,110,,-1.0,0,1,0,1,1,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
382,Nagi Beach Hotel,8840.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05028/1050X700/tsr05028637803458460272906.jpg,8.9,Bodrum Gümbet ,40,0.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
521,Tebriz Apart,12000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13009/1050X700/tsr13009638167360619865213.jpg,,Antalya Kemer ,55,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
384,Pasaport Pier Hotel,11970.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05405/1050X700/tsr05405637351850509407457.jpg,7.9,İzmir Konak ,10,,,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
520,Şahin Apart Otel,10000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11004/1050X700/tsr11004637637576176697054.jpg,7.2,Bodrum Gümbet ,38,200.0,-1.0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
519,Sunpark Garden Hotel,12513.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/07002/1050X700/tsr07002638485191856284178.jpg,,Antalya Alanya ,110,750.0,-1.0,0,1,1,1,1,2,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1
282,Garden Park Beldibi Hotel,5200.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12461/1050X700/tsr12461637902024328411500.jpg,,Antalya Kemer Beldibi ,45,200.0,2.0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1
385,Rosy Hotel,4000.0,https://cdn.tatilsepeti.com/Files/TesisResim/05226/tsr05226635671188255082616.jpg,7.3,Marmaris Merkez ,85,750.0,,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
189,Club Marco Polo,33660.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00040/1050X700/tsr00040637173830144846714.jpg,7.6,Antalya Kemer Çamyuva ,65,0.0,2.0,1,3,0,1,1,6,0,1,4,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
186,Annabella Diamond Hotel Spa,11178.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01585/1050X700/tsr01585637429569047010010.jpg,0.9,Antalya Alanya İncekum ,60,0.0,2.0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
313,Arsi Enfi City Beach Hotel,11262.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/08890/1050X700/tsr08890637075375600368420.jpg,7.3,Antalya Alanya ,127,,2.0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
802,Hotel Maison Vourla,16800.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/07593/1050X700/tsr07593637340414652745585.jpg,9.3,İzmir Urla ,40,100.0,,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310,Ananas Hotel,11560.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01727/1050X700/tsr01727638324711492864912.jpg,7.4,Antalya Alanya Obagöl ,39,,2.0,0,0,1,1,0,2,0,1,5,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0
304,Can Garden Beach Hotel,18626.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/06774/1050X700/tsr06774637812309883290665.jpg,9.6,Antalya Side ,70,,2.0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0
522,Umayra Hotel,7508.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/11657/1050X700/tsr11657637582579363642207.jpg,,Bodrum Torba ,30,,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Anemon Çiğli Hotel,14060.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03762/1050X700/tsr03762637336228384558435.jpg,,İzmir Çiğli ,40,,,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
312,Arbatt Marmaris,8820.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13064/1050X700/tsr13064638216421337367095.jpg,6.5,Marmaris İçmeler Cumhuriyet Mahallesi ,100,100.0,,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
523,Villa Asoa,9464.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/11800/1050X700/tsr11800637648093418153364.jpg,,Antalya Kalkan ,120,750.0,,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
187,Cape Bodrum Luxury Hotel Beach,46080.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05543/1050X700/tsr05543638478377831633929.jpg,8.9,Bodrum Gündoğan ,45,0.0,2.0,1,2,1,1,2,1,1,1,3,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0
526,11 Oda Boutique Pension ( +12 Oteli ),25300.0,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Bells Beach Hotel,6000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12950/1050X700/tsr12950638152490523981167.jpg,,İzmir Seferihisar ,56,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Santa Marina Hotel,6600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02084/1050X700/tsr02084637351839185010831.jpg,6.3,Antalya Konyaaltı ,15,100.0,,0,1,1,1,1,1,0,0,2,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
527,Begonvil Pansiyon Şirince,5287.0,https://cdn.tatilsepeti.com/Files/TesisResim/09937/tsr09937636958526694980975.jpg,,İzmir Şirince ,45,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524,Mavi Cennet Camping Pansiyon,2800.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10629/1050X700/tsr10629637155510453415822.jpg,,Antalya Side Kızılot ,80,0.0,2.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
283,Green Paradise Hotel,5742.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/07860/1050X700/tsr07860638277842977903183.jpg,5.5,Antalya Alanya ,55,0.0,2.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0
529,Beta Guesthouse,5846.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/11088/1050X700/tsr11088637281643675388259.jpg,,Antalya Muratpaşa ,5,200.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
